#,#,id,address,microdistrict_id,photo_url,marker,created_at,updated_at,is_deleted,category_id,district_id,sub_category_id,name_kz,name_ru,address_building_id,full_address
2206,51543,651527,"ул.Желтоқсан, 123",,,POINT (76.939699 43.250982),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,339216,"ул.Желтоқсан, 123"
2207,51551,650474,"ул.Желтоқсан, 137",,,POINT (76.940043 43.246932),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,166679,"ул.Желтоқсан, 137"
2208,51567,649767,"пр.Абая, 159",,,POINT (76.88906 43.239124),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,338674,"пр.Абая, 159"
2209,51577,650136,"ул.Габдуллина, 68",,,POINT (76.916765 43.230257),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,165267,"ул.Габдуллина, 68"
2210,51590,649650,"мкр.Коктем-3, 10",109,,POINT (76.917441 43.232884),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,256073,"мкр.Коктем-3, 10"
2211,51591,650893,"мкр.Коктем-3, 2",109,,POINT (76.917115 43.230604),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,256054,"мкр.Коктем-3, 2"
2212,51640,649638,"мкр.Коктем-3, 15",109,,POINT (76.915706 43.235376),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,256705,"мкр.Коктем-3, 15"
2213,51648,650430,"ул.Серикова, 49",,,POINT (76.924304 43.301264),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Футбольное поле,Футбольное поле,167240,"ул.Серикова, 49"
2214,51655,651120,"ул.Жансугурова, 202",,,POINT (76.928898 43.300798),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Спортивная площадка,Спортивная площадка,231058,"ул.Жансугурова, 202"
2215,51723,650681,"мкр.Тастак-2, 28",150,,POINT (76.869178 43.251897),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,258579,"мкр.Тастак-2, 28"
2216,51729,650603,"ул.Аносова, 54",,,POINT (76.885627 43.251474),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,255139,"ул.Аносова, 54"
2217,51744,649395,"ул.Аносова, 44",,,POINT (76.885573 43.252615),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165927,"ул.Аносова, 44"
2218,51747,650601,"ул.Аносова, 38/16",,,POINT (76.885465 43.25351),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167854,"ул.Аносова, 38/16"
2219,51758,651420,"мкр.Мамыр-1, 29/5",122,,POINT (76.84481 43.213682),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Теннисный корт,Теннисный корт,338025,"мкр.Мамыр-1, 29/5"
2220,51785,650750,"ул.Афцинао, 4, корпус 3",121,,POINT (76.835478 43.206805),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,262364,"ул.Афцинао, 4, корпус 3"
2221,51789,650409,"ул.Кадыржанов, 85",94,,POINT (76.833326 43.202826),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,317048,"ул.Кадыржанов, 85"
2222,51802,650011,"мкр.Таугуль/Мамыр/, 1",159,,POINT (76.837052 43.204216),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,338023,"мкр.Таугуль/Мамыр/, 1"
2223,51950,650807,"ул.Толе би, 20",,,POINT (76.956424 43.255075),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,167629,"ул.Толе би, 20"
2224,51968,649727,"ул.Рыскулова, 86",161,,POINT (76.828887 43.189254),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Баскетбольная площадка,Баскетбольная площадка,262705,"ул.Рыскулова, 86"
2225,51969,650353,"ул.Ниязбекова, 18",161,,POINT (76.824194 43.188136),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,270249,"ул.Ниязбекова, 18"
2226,51979,651233,"ул.Кунаева, 32",161,,POINT (76.827075 43.190025),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Спортивная площадка,Спортивная площадка,263258,"ул.Кунаева, 32"
2227,51988,650354,"ул.Акбата, 48",161,,POINT (76.822752 43.189208),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,337622,"ул.Акбата, 48"
2228,51991,650079,"ул.Толе би, 15",,,POINT (76.959945 43.255383),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,229108,"ул.Толе би, 15"
2229,52002,649560,"ул.Толе би, 30",,,POINT (76.95419 43.254968),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,166964,"ул.Толе би, 30"
2230,52035,649597,"пр.Достык, 14",,,POINT (76.955852 43.256449),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,167877,"пр.Достык, 14"
2231,52037,649769,"ул.Жарокова, 24/159 корпус",,,POINT (76.900168 43.242808),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,338767,"ул.Жарокова, 24/159 корпус"
2232,52045,649366,"ул.Абишев, 37",94,,POINT (76.803845 43.235566),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Баскетбольная площадка,Баскетбольная площадка,315786,"ул.Абишев, 37"
2233,52057,651190,"ул.Сакена Жунисова, 4 корпус 9",179,,POINT (76.782904 43.224471),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Спортивная площадка,Спортивная площадка,262554,"ул.Сакена Жунисова, 4 корпус 9"
2234,52066,650413,"ул.Сакена Жунисова, 2/13 корпус 4",179,,POINT (76.78043 43.228249),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,262978,"ул.Сакена Жунисова, 2/13 корпус 4"
2235,52074,651793,"ул.Калдаякова, 38",,,POINT (76.9589 43.258486),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,166223,"ул.Калдаякова, 38"
2236,52082,650418,"ул.Сакена Жунисова, 10, корпус 14",179,,POINT (76.787257 43.221707),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,262925,"ул.Сакена Жунисова, 10, корпус 14"
2237,52086,649373,"ул.Жарокова, 24/159 корпус",,,POINT (76.900168 43.242808),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,338767,"ул.Жарокова, 24/159 корпус"
2238,52107,650806,"ул.Зенкова, 15/41",,,POINT (76.95569 43.261183),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,168579,"ул.Зенкова, 15/41"
2239,52122,650813,"ул.Калдаякова, 38",,,POINT (76.9589 43.258486),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,166223,"ул.Калдаякова, 38"
2240,52123,649472,"ул.Шевченко, 110",,,POINT (76.92918 43.245031),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,338847,"ул.Шевченко, 110"
2241,52133,651754,"ул.Дауленов, 2",158,,POINT (76.847856 43.201354),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,276620,"ул.Дауленов, 2"
2242,52162,649548,"мкр.Аксай-3, 12",33,,POINT (76.829629 43.235745),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,257891,"мкр.Аксай-3, 12"
2243,52172,651740,"мкр.Жетысу-2, 30",84,,POINT (76.84447 43.223503),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258323,"мкр.Жетысу-2, 30"
2244,52184,651736,"мкр.Жетысу-2, 18",84,,POINT (76.843633 43.225545),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258361,"мкр.Жетысу-2, 18"
2245,52191,650731,"мкр.Жетысу-2, 30",84,,POINT (76.844598 43.22288),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,258323,"мкр.Жетысу-2, 30"
2246,52193,651730,"мкр.Жетысу-2, 19",84,,POINT (76.844573 43.225354),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258360,"мкр.Жетысу-2, 19"
2247,52204,649964,"мкр.1, 12",5,,POINT (76.847034 43.231738),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258025,"мкр.1, 12"
2248,52229,649911,"мкр.1, 33",5,,POINT (76.847476 43.227852),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337865,"мкр.1, 33"
2249,52248,652058,"пр.Сейфуллина, 55",,,POINT (76.940398 43.32576),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Площадка для воркаута,Площадка для воркаута,166083,"пр.Сейфуллина, 55"
2250,52262,651390,"квартал Дархан, 10/1",160,,POINT (76.766624 43.171421),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Tropicana,Tropicana,271481,"квартал Дархан, 10/1"
2251,52314,650281,"ул.Женис, 3 А",45,,POINT (76.797675 43.258496),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Футбольное поле,Футбольное поле,283484,"ул.Женис, 3 А"
2252,52327,650363,"мкр.Калкаман, 3",93,,POINT (76.799062 43.2283),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,257496,"мкр.Калкаман, 3"
2253,52364,651365,"мкр.Булакты, 71/2",66,,POINT (76.653074 43.165358),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Восточная сказка,Восточная сказка,164540,"мкр.Булакты, 71/2"
2254,52373,649975,"ул.Коржын, 1 Б",121,,POINT (76.837362 43.201034),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,338918,"ул.Коржын, 1 Б"
2255,52421,651061,"ул.Шарипова, 122",25,,POINT (76.830126 43.264807),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,296783,"ул.Шарипова, 122"
2256,52435,650566,"ул.Гоголя, 77/85",,,POINT (76.945189 43.260532),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,165991,"ул.Гоголя, 77/85"
2257,52438,651435,"пр.Райымбека, 212 А",,,POINT (76.891115 43.25736),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Теннисный корт,Теннисный корт,338955,"пр.Райымбека, 212 А"
2258,52447,650582,"ул.Кабанбай батыра, 139",,,POINT (76.91831 43.248299),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,166012,"ул.Кабанбай батыра, 139"
2259,52474,651181,"ул.Енбек, 1 А",94,,POINT (76.80267 43.211227),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Спортивная площадка,Спортивная площадка,308673,"ул.Енбек, 1 А"
2260,52482,650484,"ул.Кожамкулова, 273",,,POINT (76.917072 43.243525),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,168319,"ул.Кожамкулова, 273"
2261,52515,651713,"мкр.3, 2",12,,POINT (76.849368 43.22559),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258257,"мкр.3, 2"
